Index,Date,AAPL,HII,MCHP,MSFT,NVDA,NVO,PFE,TSMC34.SA
196,2024-09-27,227.7899932861328,263.07000732421875,80.58999633789062,428.0199890136719,121.4000015258789,120.76000213623047,29.09000015258789,120.58999633789062
197,2024-09-30,233.0,264.3800048828125,80.29000091552734,430.29998779296875,121.44000244140625,119.06999969482422,28.940000534057617,118.04000091552734
198,2024-10-01,226.2100067138672,264.6499938964844,77.48999786376953,420.69000244140625,117.0,118.01000213623047,28.670000076293945,117.43000030517578
199,2024-10-02,226.77999877929688,261.5199890136719,78.22000122070312,417.1300048828125,118.8499984741211,116.4800033569336,28.610000610351562,120.0999984741211
200,2024-10-03,225.6699981689453,257.45001220703125,77.33000183105469,416.5400085449219,122.8499984741211,115.08000183105469,28.34000015258789,123.20999908447266
201,2024-10-04,226.8000030517578,258.29998779296875,77.68000030517578,416.05999755859375,124.91999816894531,115.12000274658203,28.579999923706055,123.20999908447266
202,2024-10-07,221.69000244140625,256.3800048828125,76.44999694824219,409.5400085449219,127.72000122070312,117.7699966430664,29.200000762939453,126.77999877929688
203,2024-10-08,225.77000427246094,257.9100036621094,77.30999755859375,414.7099914550781,132.88999938964844,117.19999694824219,29.18000030517578,129.10000610351562
204,2024-10-09,229.5399932861328,258.0799865722656,78.19000244140625,417.4599914550781,132.64999389648438,117.0,30.190000534057617,130.3300018310547
205,2024-10-10,229.0399932861328,252.85000610351562,77.33999633789062,415.8399963378906,134.80999755859375,117.52999877929688,29.34000015258789,130.10000610351562
206,2024-10-11,227.5500030517578,259.3900146484375,77.9800033569336,416.32000732421875,134.8000030517578,120.04000091552734,29.15999984741211,133.30999755859375
207,2024-10-14,231.3000030517578,260.8399963378906,78.98999786376953,419.1400146484375,138.07000732421875,119.77999877929688,29.079999923706055,134.67999267578125
208,2024-10-15,233.85000610351562,259.3299865722656,75.2300033569336,418.739990234375,131.60000610351562,117.80999755859375,29.440000534057617,132.69000244140625
209,2024-10-16,231.77999877929688,260.6600036621094,75.88999938964844,416.1199951171875,135.72000122070312,118.02999877929688,29.670000076293945,131.7100067138672
210,2024-10-17,232.14999389648438,261.8699951171875,76.58000183105469,416.7200012207031,136.92999267578125,118.22000122070312,29.270000457763672,146.10000610351562
211,2024-10-18,235.0,261.5299987792969,77.33999633789062,418.1600036621094,138.0,118.08999633789062,29.219999313354492,143.64999389648438
212,2024-10-21,236.47999572753906,261.239990234375,75.18000030517578,418.7799987792969,143.7100067138672,117.33000183105469,28.93000030517578,143.32000732421875
213,2024-10-22,235.86000061035156,257.1099853515625,75.43000030517578,427.510009765625,143.58999633789062,116.47000122070312,28.84000015258789,141.35000610351562
214,2024-10-23,230.75999450683594,256.0,75.2699966430664,424.6000061035156,139.55999755859375,115.73999786376953,28.860000610351562,142.75
215,2024-10-24,230.57000732421875,254.6999969482422,75.86000061035156,424.7300109863281,140.41000366210938,113.91999816894531,28.639999389648438,140.75
216,2024-10-25,231.41000366210938,253.8300018310547,76.29000091552734,428.1499938964844,141.5399932861328,113.37999725341797,28.450000762939453,146.17999267578125
217,2024-10-28,233.39999389648438,255.16000366210938,77.19999694824219,426.5899963378906,140.52000427246094,112.36000061035156,28.860000610351562,138.83999633789062
218,2024-10-29,233.6699981689453,253.75999450683594,79.05000305175781,431.95001220703125,141.25,111.9800033569336,28.459999084472656,142.02999877929688
219,2024-10-30,230.10000610351562,250.49000549316406,75.58000183105469,432.5299987792969,139.33999633789062,113.23999786376953,28.520000457763672,140.0
220,2024-10-31,225.91000366210938,184.9600067138672,73.37000274658203,406.3500061035156,132.75999450683594,111.94999694824219,28.299999237060547,138.0800018310547
221,2024-11-01,222.91000366210938,189.22999572753906,74.80999755859375,410.3699951171875,135.39999389648438,111.94000244140625,28.09000015258789,140.6199951171875
222,2024-11-04,222.00999450683594,191.0399932861328,74.47000122070312,408.4599914550781,136.0500030517578,109.72000122070312,27.760000228881836,136.5500030517578
223,2024-11-05,223.4499969482422,193.24000549316406,75.08999633789062,411.4599914550781,139.91000366210938,110.12999725341797,27.989999771118164,139.64999389648438
224,2024-11-06,222.72000122070312,203.2100067138672,73.75,420.17999267578125,145.61000061035156,105.36000061035156,27.360000610351562,137.75
225,2024-11-07,227.47999572753906,197.82000732421875,74.33999633789062,425.42999267578125,148.8800048828125,107.62999725341797,27.459999084472656,143.89999389648438
226,2024-11-08,226.9600067138672,202.66000366210938,72.87000274658203,422.5400085449219,147.6300048828125,107.19999694824219,26.719999313354492,144.47000122070312
227,2024-11-11,224.22999572753906,206.6300048828125,69.87999725341797,418.010009765625,145.25999450683594,109.08999633789062,26.239999771118164,138.6999969482422
228,2024-11-12,224.22999572753906,204.60000610351562,67.30000305175781,423.0299987792969,148.2899932861328,107.05999755859375,26.190000534057617,138.22000122070312
229,2024-11-13,225.1199951171875,204.0,66.58999633789062,425.20001220703125,146.27000427246094,106.91000366210938,26.719999313354492,135.9199981689453
230,2024-11-14,228.22000122070312,195.3300018310547,65.5999984741211,426.8900146484375,146.75999450683594,105.31999969482422,26.020000457763672,137.0
231,2024-11-18,228.02000427246094,196.3000030517578,65.25,415.760009765625,140.14999389648438,99.80999755859375,24.860000610351562,135.14999389648438
232,2024-11-19,228.27999877929688,191.61000061035156,64.87999725341797,417.7900085449219,147.00999450683594,102.62999725341797,25.100000381469727,137.1999969482422
233,2024-11-21,228.52000427246094,195.3000030517578,66.51000213623047,412.8699951171875,146.6699981689453,102.62999725341797,25.1299991607666,138.19000244140625
234,2024-11-22,229.8699951171875,198.9499969482422,66.69000244140625,417.0,141.9499969482422,105.05999755859375,25.649999618530273,138.35000610351562
235,2024-11-25,232.8699951171875,198.8800048828125,69.8499984741211,418.7900085449219,136.02000427246094,104.55999755859375,26.170000076293945,133.8000030517578
236,2024-11-26,235.05999755859375,197.97999572753906,68.41000366210938,427.989990234375,136.9199981689453,106.12999725341797,25.770000457763672,135.08999633789062
237,2024-11-27,234.92999267578125,199.3699951171875,67.87000274658203,422.989990234375,135.33999633789062,106.12999725341797,25.829999923706055,134.75
238,2024-11-29,237.3300018310547,197.9199981689453,68.16999816894531,423.4599914550781,138.25,106.80000305175781,26.209999084472656,138.91000366210938
239,2024-12-02,239.58999633789062,194.83999633789062,70.30999755859375,430.9800109863281,138.6300048828125,108.66999816894531,25.81999969482422,148.10000610351562
240,2024-12-03,242.64999389648438,191.8699951171875,65.38999938964844,431.20001220703125,140.25999450683594,109.19999694824219,25.559999465942383,150.50999450683594
241,2024-12-04,243.00999450683594,192.89999389648438,61.63999938964844,437.4200134277344,145.13999938964844,108.97000122070312,25.229999542236328,152.5800018310547
242,2024-12-05,243.0399932861328,188.8800048828125,58.25,442.6199951171875,145.05999755859375,108.81999969482422,25.700000762939453,153.0
243,2024-12-06,242.83999633789062,187.9499969482422,59.290000915527344,443.57000732421875,142.44000244140625,110.7699966430664,25.729999542236328,153.3800048828125
244,2024-12-09,246.75,193.25,61.869998931884766,446.0199890136719,138.80999755859375,111.08000183105469,26.100000381469727,151.99000549316406
245,2024-12-10,247.77000427246094,190.97999572753906,61.91999816894531,443.3299865722656,135.07000732421875,109.19000244140625,25.56999969482422,145.60000610351562
246,2024-12-11,246.49000549316406,191.52000427246094,61.52000045776367,448.989990234375,139.30999755859375,111.69000244140625,25.229999542236328,145.39999389648438
247,2024-12-12,247.9600067138672,190.85000610351562,61.5,449.55999755859375,137.33999633789062,108.61000061035156,25.3700008392334,142.91000366210938
248,2024-12-13,248.1300048828125,192.13999938964844,59.93000030517578,447.2699890136719,134.25,106.94999694824219,25.579999923706055,152.0800018310547
249,2024-12-16,251.0399932861328,198.27000427246094,59.08000183105469,451.5899963378906,132.0,108.05000305175781,25.25,155.99000549316406
250,2024-12-17,253.47999572753906,193.49000549316406,58.290000915527344,454.4599914550781,130.38999938964844,108.01000213623047,26.43000030517578,152.7100067138672
251,2024-12-18,248.0500030517578,194.44000244140625,56.13999938964844,437.3900146484375,128.91000366210938,105.95999908447266,25.889999389648438,154.5
252,2024-12-19,249.7899932861328,187.61000061035156,55.9900016784668,437.0299987792969,130.67999267578125,103.44000244140625,25.770000457763672,150.10000610351562
253,2024-12-20,254.49000549316406,190.4499969482422,55.5099983215332,436.6000061035156,134.6999969482422,85.0,26.360000610351562,149.9499969482422
254,2024-12-23,255.27000427246094,190.41000366210938,57.869998931884766,435.25,139.6699981689453,88.70999908447266,26.709999084472656,159.0
255,2024-12-26,259.0199890136719,191.8300018310547,58.470001220703125,438.1099853515625,139.92999267578125,87.6500015258789,26.559999465942383,156.07000732421875
256,2024-12-27,255.58999633789062,190.4199981689453,58.34000015258789,430.5299987792969,137.00999450683594,87.37000274658203,26.6200008392334,155.57000732421875
257,2024-12-30,252.1999969482422,188.41000366210938,57.119998931884766,424.8299865722656,137.49000549316406,85.7300033569336,26.420000076293945,154.5
258,2025-01-02,243.85000610351562,187.61000061035156,56.880001068115234,418.5799865722656,138.30999755859375,87.5199966430664,26.610000610351562,155.05999755859375
259,2025-01-03,243.36000061035156,188.0800018310547,57.66999816894531,423.3500061035156,144.47000122070312,87.6500015258789,26.59000015258789,159.17999267578125
260,2025-01-06,245.0,186.6999969482422,58.290000915527344,427.8500061035156,149.42999267578125,85.02999877929688,26.889999389648438,167.24000549316406
261,2025-01-07,242.2100067138672,189.0500030517578,57.470001220703125,422.3699951171875,140.13999938964844,83.33999633789062,27.1299991607666,161.72000122070312
262,2025-01-08,242.6999969482422,189.66000366210938,56.380001068115234,424.55999755859375,140.11000061035156,85.63999938964844,26.860000610351562,158.63999938964844
263,2025-01-10,236.85000610351562,190.02000427246094,55.189998626708984,418.95001220703125,135.91000366210938,86.26000213623047,26.719999313354492,158.57000732421875
264,2025-01-13,234.39999389648438,195.13999938964844,55.90999984741211,417.19000244140625,133.22999572753906,84.62000274658203,26.799999237060547,152.89999389648438
265,2025-01-14,233.27999877929688,197.42999267578125,56.880001068115234,415.6700134277344,131.75999450683594,81.18000030517578,26.40999984741211,152.8000030517578
266,2025-01-15,237.8699951171875,198.6999969482422,57.0,426.30999755859375,136.24000549316406,82.91999816894531,26.219999313354492,155.35000610351562
267,2025-01-16,228.25999450683594,201.02000427246094,56.189998626708984,424.5799865722656,133.57000732421875,83.06999969482422,26.489999771118164,162.94000244140625
268,2025-01-17,229.97999572753906,202.5500030517578,57.970001220703125,429.0299987792969,137.7100067138672,78.69000244140625,26.299999237060547,159.97999572753906
269,2025-01-21,222.63999938964844,208.61000061035156,58.5099983215332,428.5,140.8300018310547,81.02999877929688,26.639999389648438,164.35000610351562
