Index,Date,AAPL,BTC-USD,COIN,ETH,IAG,LLY,MSFT,NVDA,PLTR,TSLA
169,2024-08-13,221.27000427246094,60609.56640625,197.94000244140625,25.5,4.869999885559082,908.0499877929688,414.010009765625,116.13999938964844,30.389999389648438,207.8300018310547
170,2024-08-14,221.72000122070312,58737.26953125,195.9600067138672,25.100000381469727,4.869999885559082,931.6799926757812,416.8599853515625,118.08000183105469,31.0,201.3800048828125
171,2024-08-15,224.72000122070312,57560.09765625,197.1199951171875,24.100000381469727,4.900000095367432,931.5800170898438,421.0299987792969,122.86000061035156,31.219999313354492,214.13999938964844
172,2024-08-16,226.0500030517578,58894.10546875,205.30999755859375,24.799999237060547,5.079999923706055,922.1199951171875,418.4700012207031,124.58000183105469,32.08000183105469,216.1199951171875
173,2024-08-19,225.88999938964844,59493.453125,204.4600067138672,24.600000381469727,5.119999885559082,921.8099975585938,421.5299987792969,130.0,32.5,222.72000122070312
174,2024-08-20,226.50999450683594,59012.79296875,197.25,24.600000381469727,5.170000076293945,949.969970703125,424.79998779296875,127.25,32.31999969482422,221.10000610351562
175,2024-08-21,226.39999389648438,61175.19140625,206.22999572753906,25.0,5.269999980926514,951.969970703125,424.1400146484375,128.5,32.540000915527344,223.27000427246094
176,2024-08-22,224.52999877929688,60381.9140625,198.42999267578125,24.5,5.170000076293945,954.1699829101562,415.54998779296875,123.73999786376953,31.920000076293945,210.66000366210938
177,2024-08-23,226.83999633789062,64094.35546875,211.39999389648438,25.899999618530273,5.210000038146973,952.739990234375,416.7900085449219,129.3699951171875,31.780000686645508,220.32000732421875
178,2024-08-26,227.17999267578125,62880.66015625,204.0,25.299999237060547,5.150000095367432,950.530029296875,413.489990234375,126.45999908447266,30.850000381469727,213.2100067138672
179,2024-08-27,228.02999877929688,59504.1328125,198.3000030517578,24.399999618530273,5.159999847412109,954.47998046875,413.8399963378906,128.3000030517578,30.84000015258789,209.2100067138672
180,2024-08-28,226.49000549316406,59027.625,190.1999969482422,23.600000381469727,4.940000057220459,948.9400024414062,410.6000061035156,125.61000061035156,30.360000610351562,205.75
181,2024-08-29,229.7899932861328,59388.1796875,188.27999877929688,23.799999237060547,5.019999980926514,940.2000122070312,413.1199951171875,117.58999633789062,31.0,206.27999877929688
182,2024-08-30,229.0,59119.4765625,183.36000061035156,23.600000381469727,4.940000057220459,960.02001953125,417.1400146484375,119.37000274658203,31.479999542236328,214.11000061035156
183,2024-09-03,222.77000427246094,57431.0234375,169.1300048828125,23.0,4.860000133514404,956.530029296875,409.44000244140625,108.0,30.510000228881836,210.60000610351562
184,2024-09-04,220.85000610351562,57971.5390625,163.22000122070312,23.200000762939453,4.809999942779541,946.3099975585938,408.8999938964844,106.20999908447266,30.59000015258789,219.41000366210938
185,2024-09-05,222.3800048828125,56160.48828125,159.6999969482422,22.200000762939453,5.019999980926514,912.75,408.3900146484375,107.20999908447266,30.15999984741211,230.1699981689453
186,2024-09-06,220.82000732421875,53948.75390625,147.35000610351562,20.899999618530273,4.809999942779541,902.7100219726562,401.70001220703125,102.83000183105469,30.329999923706055,210.72999572753906
187,2024-09-09,220.91000366210938,57019.53515625,155.0500030517578,22.200000762939453,4.809999942779541,908.27001953125,405.7200012207031,106.47000122070312,34.599998474121094,216.27000427246094
188,2024-09-10,220.11000061035156,57648.7109375,158.4600067138672,22.399999618530273,4.860000133514404,901.25,414.20001220703125,108.0999984741211,34.7599983215332,226.1699981689453
189,2024-09-11,222.66000366210938,57343.171875,157.14999389648438,22.0,4.940000057220459,920.8900146484375,423.0400085449219,116.91000366210938,34.849998474121094,228.1300048828125
190,2024-09-12,222.77000427246094,58127.01171875,162.88999938964844,22.299999237060547,5.349999904632568,935.02001953125,427.0,119.13999938964844,34.90999984741211,229.80999755859375
191,2024-09-13,222.5,60571.30078125,163.0500030517578,22.799999237060547,5.420000076293945,923.7100219726562,430.5899963378906,119.0999984741211,35.59000015258789,230.2899932861328
192,2024-09-16,216.32000732421875,58192.5078125,161.5,21.399999618530273,5.460000038146973,923.5399780273438,431.3399963378906,116.77999877929688,36.310001373291016,226.77999877929688
193,2024-09-17,216.7899932861328,60308.5390625,162.4499969482422,22.200000762939453,5.400000095367432,906.1799926757812,435.1499938964844,115.58999633789062,36.45000076293945,227.8699951171875
194,2024-09-18,220.69000244140625,61649.6796875,162.63999938964844,21.799999237060547,5.289999961853027,904.969970703125,430.80999755859375,113.37000274658203,36.380001068115234,227.1999969482422
195,2024-09-19,228.8699951171875,62940.45703125,168.24000549316406,23.299999237060547,5.309999942779541,915.0399780273438,438.69000244140625,117.87000274658203,36.83000183105469,243.9199981689453
196,2024-09-20,228.1999969482422,63192.9765625,170.08999633789062,24.0,5.480000019073486,921.489990234375,435.2699890136719,116.0,37.20000076293945,238.25
197,2024-09-23,226.47000122070312,63329.80078125,170.22000122070312,25.200000762939453,5.389999866485596,918.52001953125,433.510009765625,116.26000213623047,37.95000076293945,250.0
198,2024-09-24,227.3699951171875,64301.96875,171.67999267578125,25.0,5.46999979019165,924.4299926757812,429.1700134277344,120.87000274658203,36.900001525878906,254.27000427246094
199,2024-09-25,226.3699951171875,63143.14453125,167.0800018310547,24.200000762939453,5.5,924.5599975585938,432.1099853515625,123.51000213623047,37.119998931884766,257.0199890136719
200,2024-09-26,227.52000427246094,65181.01953125,179.92999267578125,25.0,5.519999980926514,909.3200073242188,431.30999755859375,124.04000091552734,37.099998474121094,254.22000122070312
201,2024-09-27,227.7899932861328,65790.6640625,191.22999572753906,25.5,5.28000020980835,877.7899780273438,428.0199890136719,121.4000015258789,36.84000015258789,260.4599914550781
202,2024-09-30,233.0,63329.5,178.1699981689453,24.399999618530273,5.230000019073486,885.9400024414062,430.29998779296875,121.44000244140625,37.20000076293945,261.6300048828125
203,2024-10-01,226.2100067138672,60837.0078125,165.00999450683594,23.5,5.340000152587891,884.47998046875,420.69000244140625,117.0,36.459999084472656,258.0199890136719
204,2024-10-02,226.77999877929688,60632.78515625,164.47000122070312,22.399999618530273,5.320000171661377,891.0700073242188,417.1300048828125,118.8499984741211,37.4900016784668,249.02000427246094
205,2024-10-03,225.6699981689453,60759.40234375,163.10000610351562,22.200000762939453,5.139999866485596,885.5499877929688,416.5400085449219,122.8499984741211,39.2400016784668,240.66000366210938
206,2024-10-04,226.8000030517578,62067.4765625,170.91000366210938,22.899999618530273,5.039999961853027,887.1599731445312,416.05999755859375,124.91999816894531,40.0099983215332,250.0800018310547
207,2024-10-07,221.69000244140625,62236.66015625,168.9199981689453,23.100000381469727,4.539999961853027,898.4000244140625,409.5400085449219,127.72000122070312,38.88999938964844,240.8300018310547
208,2024-10-08,225.77000427246094,62131.96875,167.69000244140625,23.0,4.579999923706055,913.719970703125,414.7099914550781,132.88999938964844,41.45000076293945,244.5
209,2024-10-09,229.5399932861328,60582.1015625,166.97000122070312,22.700000762939453,4.550000190734863,919.739990234375,417.4599914550781,132.64999389648438,43.130001068115234,241.0500030517578
210,2024-10-10,229.0399932861328,60274.5,164.27000427246094,22.299999237060547,4.849999904632568,910.6900024414062,415.8399963378906,134.80999755859375,43.52000045776367,238.77000427246094
211,2024-10-11,227.5500030517578,62445.08984375,176.3800048828125,23.200000762939453,4.829999923706055,932.0599975585938,416.32000732421875,134.8000030517578,43.5099983215332,217.8000030517578
212,2024-10-14,231.3000030517578,66046.125,196.35000610351562,24.700000762939453,4.769999980926514,929.510009765625,419.1400146484375,138.07000732421875,43.400001525878906,219.16000366210938
213,2024-10-15,233.85000610351562,67041.109375,196.33999633789062,24.5,4.920000076293945,913.3200073242188,418.739990234375,131.60000610351562,42.43000030517578,219.57000732421875
214,2024-10-16,231.77999877929688,67612.71875,210.47999572753906,24.700000762939453,5.079999923706055,916.4199829101562,416.1199951171875,135.72000122070312,41.93000030517578,221.3300018310547
215,2024-10-17,232.14999389648438,67399.8359375,204.1999969482422,24.399999618530273,5.110000133514404,917.1199951171875,416.7200012207031,136.92999267578125,42.0,220.88999938964844
216,2024-10-18,235.0,68418.7890625,220.2100067138672,25.0,5.96999979019165,917.969970703125,418.1600036621094,138.0,42.970001220703125,220.6999969482422
217,2024-10-21,236.47999572753906,67367.8515625,213.72000122070312,25.200000762939453,6.150000095367432,906.1300048828125,418.7799987792969,143.7100067138672,42.70000076293945,218.85000610351562
218,2024-10-22,235.86000061035156,67361.40625,210.72000122070312,24.799999237060547,6.110000133514404,909.1500244140625,427.510009765625,143.58999633789062,42.939998626708984,217.97000122070312
219,2024-10-23,230.75999450683594,66432.1953125,198.92999267578125,23.600000381469727,5.929999828338623,903.25,424.6000061035156,139.55999755859375,42.59000015258789,213.64999389648438
220,2024-10-24,230.57000732421875,68161.0546875,209.16000366210938,24.0,5.989999771118164,891.3200073242188,424.7300109863281,140.41000366210938,43.560001373291016,260.4800109863281
221,2024-10-25,231.41000366210938,66642.4140625,205.0399932861328,23.200000762939453,5.769999980926514,892.7000122070312,428.1499938964844,141.5399932861328,44.86000061035156,269.19000244140625
222,2024-10-28,233.39999389648438,69907.7578125,216.10000610351562,23.600000381469727,5.650000095367432,895.5900268554688,426.5899963378906,140.52000427246094,44.970001220703125,262.510009765625
223,2024-10-29,233.6699981689453,72720.4921875,219.66000366210938,24.700000762939453,5.769999980926514,903.5800170898438,431.95001220703125,141.25,44.93000030517578,259.5199890136719
224,2024-10-30,230.10000610351562,72339.5390625,211.74000549316406,25.0,5.690000057220459,846.8300170898438,432.5299987792969,139.33999633789062,43.689998626708984,257.54998779296875
225,2024-10-31,225.91000366210938,70215.1875,179.25,23.600000381469727,5.539999961853027,829.739990234375,406.3500061035156,132.75999450683594,41.560001373291016,249.85000610351562
226,2024-11-01,222.91000366210938,69482.46875,182.8800048828125,23.700000762939453,5.400000095367432,818.9299926757812,410.3699951171875,135.39999389648438,41.91999816894531,248.97999572753906
227,2024-11-04,222.00999450683594,67811.5078125,186.27000427246094,22.799999237060547,5.289999961853027,806.1400146484375,408.4599914550781,136.0500030517578,41.40999984741211,242.83999633789062
228,2024-11-05,223.4499969482422,69359.5625,193.9600067138672,22.799999237060547,5.329999923706055,806.0599975585938,411.4599914550781,139.91000366210938,51.130001068115234,251.44000244140625
229,2024-11-06,222.72000122070312,75639.078125,254.30999755859375,25.5,5.179999828338623,776.3800048828125,420.17999267578125,145.61000061035156,55.529998779296875,288.5299987792969
230,2024-11-07,227.47999572753906,75904.859375,255.5800018310547,27.399999618530273,5.320000171661377,797.4500122070312,425.42999267578125,148.8800048828125,55.880001068115234,296.9100036621094
231,2024-11-08,226.9600067138672,76545.4765625,270.739990234375,27.700000762939453,5.690000057220459,831.5399780273438,422.5400085449219,147.6300048828125,58.38999938964844,321.2200012207031
232,2024-11-11,224.22999572753906,88701.484375,324.239990234375,31.700000762939453,5.21999979019165,832.4400024414062,418.010009765625,145.25999450683594,60.2400016784668,350.0
233,2024-11-12,224.22999572753906,87955.8125,319.1300048828125,31.100000381469727,5.03000020980835,818.8599853515625,423.0299987792969,148.2899932861328,59.849998474121094,328.489990234375
234,2024-11-13,225.1199951171875,90584.1640625,284.7200012207031,29.899999618530273,4.980000019073486,811.8099975585938,425.20001220703125,146.27000427246094,60.70000076293945,330.239990234375
235,2024-11-14,228.22000122070312,87250.4296875,278.8399963378906,29.200000762939453,4.980000019073486,786.22998046875,426.8900146484375,146.75999450683594,59.18000030517578,311.17999267578125
236,2024-11-15,225.0,91066.0078125,305.8500061035156,29.100000381469727,4.940000057220459,746.2000122070312,415.0,141.97999572753906,65.7699966430664,320.7200012207031
237,2024-11-18,228.02000427246094,90542.640625,325.4100036621094,29.799999237060547,5.300000190734863,727.2000122070312,415.760009765625,140.14999389648438,61.2599983215332,338.739990234375
238,2024-11-19,228.27999877929688,92343.7890625,324.57000732421875,29.200000762939453,5.539999961853027,729.72998046875,417.7900085449219,147.00999450683594,62.97999954223633,346.0
239,2024-11-20,229.0,94339.4921875,320.010009765625,28.93000030517578,5.570000171661377,753.4099731445312,415.489990234375,145.88999938964844,62.119998931884766,342.0299987792969
240,2024-11-21,228.52000427246094,98504.7265625,295.2300109863281,31.639999389648438,5.699999809265137,749.9199829101562,412.8699951171875,146.6699981689453,61.36000061035156,339.6400146484375
241,2024-11-22,229.8699951171875,98997.6640625,304.6400146484375,31.049999237060547,5.699999809265137,748.010009765625,417.0,141.9499969482422,64.3499984741211,352.55999755859375
242,2024-11-25,232.8699951171875,93102.296875,312.2200012207031,33.06999969482422,5.329999923706055,755.0,418.7900085449219,136.02000427246094,64.6500015258789,338.5899963378906
243,2024-11-26,235.05999755859375,91985.3203125,293.2900085449219,31.290000915527344,5.369999885559082,789.3200073242188,427.989990234375,136.9199981689453,65.73999786376953,338.2300109863281
244,2024-11-27,234.92999267578125,95962.53125,310.9800109863281,34.279998779296875,5.389999866485596,788.1900024414062,422.989990234375,135.33999633789062,66.05000305175781,332.8900146484375
245,2024-11-29,237.3300018310547,97461.5234375,296.20001220703125,33.84000015258789,5.5,795.3499755859375,423.4599914550781,138.25,67.08000183105469,345.1600036621094
246,2024-12-02,239.58999633789062,95865.3046875,302.3999938964844,34.119998931884766,5.429999828338623,799.7999877929688,430.9800109863281,138.6300048828125,66.38999938964844,357.0899963378906
247,2024-12-03,242.64999389648438,96002.1640625,309.3500061035156,34.060001373291016,5.71999979019165,813.3300170898438,431.20001220703125,140.25999450683594,70.95999908447266,351.4200134277344
248,2024-12-04,243.00999450683594,98768.53125,330.94000244140625,36.70000076293945,5.670000076293945,829.8400268554688,437.4200134277344,145.13999938964844,69.8499984741211,357.92999267578125
249,2024-12-05,243.0399932861328,96593.5703125,320.57000732421875,36.099998474121094,5.590000152587891,825.6199951171875,442.6199951171875,145.05999755859375,71.87000274658203,369.489990234375
250,2024-12-06,242.83999633789062,99920.7109375,343.6199951171875,38.2599983215332,5.349999904632568,826.7100219726562,443.57000732421875,142.44000244140625,76.33999633789062,389.2200012207031
251,2024-12-09,246.75,97432.71875,310.5199890136719,35.29999923706055,5.539999961853027,803.5800170898438,446.0199890136719,138.80999755859375,72.45999908447266,389.7900085449219
252,2024-12-10,247.77000427246094,96675.4296875,302.4200134277344,34.43000030517578,5.630000114440918,799.5800170898438,443.3299865722656,135.07000732421875,70.88999938964844,400.989990234375
253,2024-12-11,246.49000549316406,101173.03125,313.80999755859375,36.189998626708984,5.920000076293945,796.030029296875,448.989990234375,139.30999755859375,72.51000213623047,424.7699890136719
254,2024-12-12,247.9600067138672,100043.0,312.9599914550781,36.66999816894531,5.559999942779541,782.3499755859375,449.55999755859375,137.33999633789062,73.19999694824219,418.1000061035156
255,2024-12-13,248.1300048828125,101459.2578125,310.5799865722656,36.97999954223633,5.340000152587891,789.1199951171875,447.2699890136719,134.25,76.06999969482422,436.2300109863281
256,2024-12-16,251.0399932861328,106029.71875,315.30999755859375,38.16999816894531,5.309999942779541,779.0,451.5899963378906,132.0,75.75,463.0199890136719
257,2024-12-17,253.47999572753906,106140.6015625,311.6400146484375,37.09000015258789,5.309999942779541,778.6199951171875,454.4599914550781,130.38999938964844,74.38999938964844,479.8599853515625
258,2024-12-18,248.0500030517578,100041.5390625,279.8599853515625,34.790000915527344,5.079999923706055,764.7100219726562,437.3900146484375,128.91000366210938,71.51000213623047,440.1300048828125
259,2024-12-19,249.7899932861328,97490.953125,273.9200134277344,31.829999923706055,5.090000152587891,757.5399780273438,437.0299987792969,130.67999267578125,74.20999908447266,436.1700134277344
260,2024-12-20,254.49000549316406,97755.9296875,278.7099914550781,32.41999816894531,5.199999809265137,767.760009765625,436.6000061035156,134.6999969482422,80.55000305175781,421.05999755859375
261,2024-12-23,255.27000427246094,94686.2421875,268.1499938964844,32.04999923706055,5.179999828338623,796.280029296875,435.25,139.6699981689453,80.69000244140625,430.6000061035156
262,2024-12-24,258.20001220703125,98676.09375,279.6199951171875,33.040000915527344,5.150000095367432,795.6699829101562,439.3299865722656,140.22000122070312,82.37999725341797,462.2799987792969
263,2024-12-26,259.0199890136719,95795.515625,274.4100036621094,31.3700008392334,5.199999809265137,794.1400146484375,438.1099853515625,139.92999267578125,82.13999938964844,454.1300048828125
264,2024-12-27,255.58999633789062,94164.859375,265.7099914550781,31.420000076293945,5.159999847412109,783.1699829101562,430.5299987792969,137.00999450683594,79.08000183105469,431.6600036621094
265,2024-12-30,252.1999969482422,92643.2109375,255.55999755859375,32.0099983215332,5.059999942779541,773.8400268554688,424.8299865722656,137.49000549316406,77.18000030517578,417.4100036621094
266,2024-12-31,250.4199981689453,93429.203125,248.3000030517578,31.489999771118164,5.159999847412109,772.0,421.5,134.2899932861328,75.62999725341797,403.8399963378906
267,2025-01-02,243.85000610351562,96886.875,257.2099914550781,32.560001373291016,5.579999923706055,778.0700073242188,418.5799865722656,138.30999755859375,75.19000244140625,379.2799987792969
268,2025-01-03,243.36000061035156,98107.4296875,270.6499938964844,33.970001220703125,5.510000228881836,781.97998046875,423.3500061035156,144.47000122070312,79.88999938964844,410.44000244140625
269,2025-01-06,245.0,102078.0859375,287.760009765625,34.75,5.389999866485596,765.0999755859375,427.8500061035156,149.42999267578125,75.91999816894531,411.04998779296875
270,2025-01-07,242.2100067138672,96922.703125,264.3299865722656,31.950000762939453,5.480000019073486,773.2899780273438,422.3699951171875,140.13999938964844,69.98999786376953,394.3599853515625
271,2025-01-08,242.6999969482422,95043.5234375,260.010009765625,30.93000030517578,5.650000095367432,787.219970703125,424.55999755859375,140.11000061035156,68.2300033569336,394.94000244140625
272,2025-01-10,236.85000610351562,94701.453125,258.7799987792969,30.739999771118164,5.670000076293945,799.9000244140625,418.95001220703125,135.91000366210938,67.26000213623047,394.739990234375
273,2025-01-13,234.39999389648438,94516.5234375,251.1999969482422,29.149999618530273,5.46999979019165,797.47998046875,417.19000244140625,133.22999572753906,64.9800033569336,403.30999755859375
274,2025-01-14,233.27999877929688,96534.046875,255.3699951171875,30.3700008392334,5.559999942779541,744.9099731445312,415.6700134277344,131.75999450683594,65.91000366210938,396.3599853515625
275,2025-01-15,237.8699951171875,100504.4921875,274.92999267578125,32.380001068115234,5.340000152587891,746.739990234375,426.30999755859375,136.24000549316406,68.13999938964844,428.2200012207031
276,2025-01-16,228.25999450683594,99756.90625,281.6300048828125,31.450000762939453,5.449999809265137,757.5999755859375,424.5799865722656,133.57000732421875,69.23999786376953,413.82000732421875
277,2025-01-17,229.97999572753906,104462.0390625,295.4800109863281,33.189998626708984,5.579999923706055,725.719970703125,429.0299987792969,137.7100067138672,71.7699966430664,426.5
278,2025-01-21,222.63999938964844,106146.265625,294.19000244140625,31.229999542236328,5.769999980926514,742.3499755859375,428.5,140.8300018310547,73.06999969482422,424.07000732421875
